videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
frGOIw3tHv8_tail,https://www.youtube.com/watch?v=frGOIw3tHv8,"[['0:00:52.791', '0:00:57.991']]","['A woman is sitting in front of a table with several bags of snacks, including chips, crackers, and seafood.']",[0.444580078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:52.791', '0:00:57.991']]"
fs3fVcKYZN4_head,https://www.youtube.com/watch?v=fs3fVcKYZN4,"[['0:00:05.680', '0:00:10.880']]",['The game of thrones is being filmed in a forest.'],[0.457763671875],['desirable'],"[[['0:00:00.000', '0:00:00.280'], ['0:00:00.320', '0:00:06.360'], ['0:00:06.400', '0:00:10.960'], ['0:00:11.000', '0:00:16.080'], ['0:00:16.120', '0:00:22.880'], ['0:00:22.920', '0:00:27.840'], ['0:00:27.880', '0:00:38.440'], ['0:00:38.480', '0:00:40.920'], ['0:00:40.960', '0:00:45.160'], ['0:00:45.200', '0:00:45.520']]]","[['0:00:05.680', '0:00:10.880']]"
fs3fVcKYZN4_tail,https://www.youtube.com/watch?v=fs3fVcKYZN4,"[['0:00:46.040', '0:00:51.240']]",['The game of thrones is being filmed in a forest.'],[0.457763671875],['desirable'],"[[['0:00:00.000', '0:00:00.280'], ['0:00:00.320', '0:00:06.360'], ['0:00:06.400', '0:00:10.960'], ['0:00:11.000', '0:00:16.080'], ['0:00:16.120', '0:00:22.880'], ['0:00:22.920', '0:00:27.840'], ['0:00:27.880', '0:00:38.440'], ['0:00:38.480', '0:00:40.920'], ['0:00:40.960', '0:00:45.160'], ['0:00:45.200', '0:00:45.520']]]","[['0:00:46.040', '0:00:51.240']]"
fsPbdD6UrYc_head,https://www.youtube.com/watch?v=fsPbdD6UrYc,"[['0:00:06.000', '0:00:11.200']]",['There is a small lake or river in a wooded area with trees in the background.'],[0.431396484375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
fsPbdD6UrYc_tail,https://www.youtube.com/watch?v=fsPbdD6UrYc,"[['0:00:48.800', '0:00:54.000']]",['There is a small lake or river in a wooded area with trees in the background.'],[0.431396484375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
fu74njBJT2I_head,https://www.youtube.com/watch?v=fu74njBJT2I,"[['0:00:06.000', '0:00:11.200']]",['A person is using a screwdriver to remove a screw from an electronic device.'],[0.419677734375],['desirable'],"[[['0:00:00.000', '0:00:47.983']]]","[['0:00:06.000', '0:00:11.200']]"
fu74njBJT2I_tail,https://www.youtube.com/watch?v=fu74njBJT2I,"[['0:00:48.800', '0:00:54.000']]",['A person is using a screwdriver to remove a screw from an electronic device.'],[0.419677734375],['desirable'],"[[['0:00:00.000', '0:00:47.983']]]","[['0:00:48.800', '0:00:54.000']]"
fu7yZMwv_a8_head,https://www.youtube.com/watch?v=fu7yZMwv_a8,"[['0:00:06.000', '0:00:11.200']]","['A squirrel is standing on top of a rocky mountain, looking out over the valley below.']",[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
fu7yZMwv_a8_tail,https://www.youtube.com/watch?v=fu7yZMwv_a8,"[['0:00:48.800', '0:00:54.000']]","['A squirrel is standing on top of a rocky mountain, looking out over the valley below.']",[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
fx33g9p3A6w_head,https://www.youtube.com/watch?v=fx33g9p3A6w,"[['0:00:00.767', '0:00:05.967']]",['A tractor is plowing a field and seagulls are following the tractor.'],[0.466064453125],['desirable'],"[[['0:00:00.000', '0:00:06.106']]]","[['0:00:00.767', '0:00:05.967']]"
fx33g9p3A6w_tail,https://www.youtube.com/watch?v=fx33g9p3A6w,"[['0:00:01.706', '0:00:06.906']]",['A tractor is plowing a field and seagulls are following the tractor.'],[0.466064453125],['desirable'],"[[['0:00:00.000', '0:00:06.106']]]","[['0:00:01.706', '0:00:06.906']]"
g-O_hI48Rf8_head,https://www.youtube.com/watch?v=g-O_hI48Rf8,"[['0:00:08.541', '0:00:13.741']]",['An aerial view of a water tank on the side of a building.'],[0.41943359375],['desirable'],"[[['0:00:00.000', '0:00:03.336'], ['0:00:03.370', '0:00:06.873'], ['0:00:06.940', '0:00:21.121'], ['0:00:21.154', '0:00:28.661']]]","[['0:00:08.541', '0:00:13.741']]"
g-O_hI48Rf8_tail,https://www.youtube.com/watch?v=g-O_hI48Rf8,"[['0:00:32.037', '0:00:37.237']]",['An aerial view of a water tank on the side of a building.'],[0.41943359375],['desirable'],"[[['0:00:00.000', '0:00:03.336'], ['0:00:03.370', '0:00:06.873'], ['0:00:06.940', '0:00:21.121'], ['0:00:21.154', '0:00:28.661']]]","[['0:00:32.037', '0:00:37.237']]"
g0AkyD6sIDA_head,https://www.youtube.com/watch?v=g0AkyD6sIDA,"[['0:00:10.043', '0:00:15.243']]",['Chad smith is playing the drums on a beach with a view of the ocean in the background.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:04.804'], ['0:00:04.838', '0:00:09.876'], ['0:00:09.909', '0:00:12.178'], ['0:00:12.212', '0:00:17.384'], ['0:00:17.417', '0:00:20.286'], ['0:00:20.320', '0:00:24.157'], ['0:00:24.190', '0:00:30.063'], ['0:00:30.096', '0:00:30.463']]]","[['0:00:10.043', '0:00:15.243']]"
g0AkyD6sIDA_tail,https://www.youtube.com/watch?v=g0AkyD6sIDA,"[['0:00:35.307', '0:00:40.507']]",['Chad smith is playing the drums on a beach with a view of the ocean in the background.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:04.804'], ['0:00:04.838', '0:00:09.876'], ['0:00:09.909', '0:00:12.178'], ['0:00:12.212', '0:00:17.384'], ['0:00:17.417', '0:00:20.286'], ['0:00:20.320', '0:00:24.157'], ['0:00:24.190', '0:00:30.063'], ['0:00:30.096', '0:00:30.463']]]","[['0:00:35.307', '0:00:40.507']]"
g3aGw9fMYtI_head,https://www.youtube.com/watch?v=g3aGw9fMYtI,"[['0:00:05.972', '0:00:11.172']]","['The waves are crashing on the shore of the ocean, creating a beautiful sight. the water is turquoise blue and there are white clouds in the sky.']",[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
g3aGw9fMYtI_tail,https://www.youtube.com/watch?v=g3aGw9fMYtI,"[['0:00:48.820', '0:00:54.020']]","['The waves are crashing on the shore of the ocean, creating a beautiful sight. the water is turquoise blue and there are white clouds in the sky.']",[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
g58jDNpboMw_head,https://www.youtube.com/watch?v=g58jDNpboMw,"[['0:00:05.964', '0:00:11.164']]","[""The seattle sounders fc head coach, brian schmetzer, is speaking to the media about the team's competitive spirit and chemistry ahead of a match against atlanta.""]",[0.479736328125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
g58jDNpboMw_tail,https://www.youtube.com/watch?v=g58jDNpboMw,"[['0:00:48.812', '0:00:54.012']]","[""The seattle sounders fc head coach, brian schmetzer, is speaking to the media about the team's competitive spirit and chemistry ahead of a match against atlanta.""]",[0.479736328125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
g5nZvie4k3o_head,https://www.youtube.com/watch?v=g5nZvie4k3o,"[['0:00:05.972', '0:00:11.172']]",['There is a large spider web hanging from a tree in the middle of a forest.'],[0.45166015625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
g5nZvie4k3o_tail,https://www.youtube.com/watch?v=g5nZvie4k3o,"[['0:00:48.820', '0:00:54.020']]",['There is a large spider web hanging from a tree in the middle of a forest.'],[0.45166015625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
g7qL3EI6yXA_head,https://www.youtube.com/watch?v=g7qL3EI6yXA,"[['0:00:06.000', '0:00:11.200']]",['A group of people are hiking in a snowy mountain and they are having lunch on the rocks.'],[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:11.680'], ['0:00:11.720', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
g7qL3EI6yXA_tail,https://www.youtube.com/watch?v=g7qL3EI6yXA,"[['0:00:48.800', '0:00:54.000']]",['A group of people are hiking in a snowy mountain and they are having lunch on the rocks.'],[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:11.680'], ['0:00:11.720', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
g9Ueb0q0IT8_head,https://www.youtube.com/watch?v=g9Ueb0q0IT8,"[['0:00:05.982', '0:00:11.182']]",['The person is using a screwdriver to fix something on the table.'],[0.43017578125],['desirable'],"[[['0:00:00.000', '0:00:48.069']]]","[['0:00:05.982', '0:00:11.182']]"
g9Ueb0q0IT8_tail,https://www.youtube.com/watch?v=g9Ueb0q0IT8,"[['0:00:48.817', '0:00:54.017']]",['The person is using a screwdriver to fix something on the table.'],[0.43017578125],['desirable'],"[[['0:00:00.000', '0:00:48.069']]]","[['0:00:48.817', '0:00:54.017']]"
gB2D6q-Pq3U_head,https://www.youtube.com/watch?v=gB2D6q-Pq3U,"[['0:00:05.972', '0:00:11.172']]",['An aerial view of an office building.'],[0.44287109375],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gB2D6q-Pq3U_tail,https://www.youtube.com/watch?v=gB2D6q-Pq3U,"[['0:00:48.820', '0:00:54.020']]",['An aerial view of an office building.'],[0.44287109375],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gBXzLM8cXTc_head,https://www.youtube.com/watch?v=gBXzLM8cXTc,"[['0:00:06.940', '0:00:12.140']]",['An atm machine with the words search for suspect.'],[0.43408203125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:05.071'], ['0:00:05.105', '0:00:11.011'], ['0:00:11.044', '0:00:11.945']]]","[['0:00:06.940', '0:00:12.140']]"
gBXzLM8cXTc_tail,https://www.youtube.com/watch?v=gBXzLM8cXTc,"[['0:00:13.718', '0:00:18.918']]",['An atm machine with the words search for suspect.'],[0.43408203125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:05.071'], ['0:00:05.105', '0:00:11.011'], ['0:00:11.044', '0:00:11.945']]]","[['0:00:13.718', '0:00:18.918']]"
gBZHdQql00g_head,https://www.youtube.com/watch?v=gBZHdQql00g,"[['0:00:05.700', '0:00:10.900']]",['A young girl is sitting on the beach and talking to the camera with a big smile on her face.'],[0.450927734375],['desirable'],"[[['0:00:00.000', '0:00:45.766']]]","[['0:00:05.700', '0:00:10.900']]"
gBZHdQql00g_tail,https://www.youtube.com/watch?v=gBZHdQql00g,"[['0:00:46.300', '0:00:51.500']]",['A young girl is sitting on the beach and talking to the camera with a big smile on her face.'],[0.450927734375],['desirable'],"[[['0:00:00.000', '0:00:45.766']]]","[['0:00:46.300', '0:00:51.500']]"
gFmfAIRDR38_head,https://www.youtube.com/watch?v=gFmfAIRDR38,"[['0:00:05.972', '0:00:11.172']]",['A man is walking through a snowy forest in winter with snow on the ground and trees.'],[0.436279296875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gFmfAIRDR38_tail,https://www.youtube.com/watch?v=gFmfAIRDR38,"[['0:00:48.820', '0:00:54.020']]",['A man is walking through a snowy forest in winter with snow on the ground and trees.'],[0.436279296875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gIq1GieL-Wg_head,https://www.youtube.com/watch?v=gIq1GieL-Wg,"[['0:00:05.972', '0:00:11.172']]",['A person is cutting a piece of wood with a knife in the forest.'],[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gIq1GieL-Wg_tail,https://www.youtube.com/watch?v=gIq1GieL-Wg,"[['0:00:48.820', '0:00:54.020']]",['A person is cutting a piece of wood with a knife in the forest.'],[0.449951171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gJbyOhsq_qc_head,https://www.youtube.com/watch?v=gJbyOhsq_qc,"[['0:00:10.560', '0:00:15.760']]",['A man is standing on a tightrope over a valley with mountains in the background.'],[0.48974609375],['desirable'],"[[['0:00:00.000', '0:00:39.760']]]","[['0:00:10.560', '0:00:15.760']]"
gJbyOhsq_qc_tail,https://www.youtube.com/watch?v=gJbyOhsq_qc,"[['0:00:45.160', '0:00:50.360']]",['A man is standing on a tightrope over a valley with mountains in the background.'],[0.48974609375],['desirable'],"[[['0:00:00.000', '0:00:39.760']]]","[['0:00:45.160', '0:00:50.360']]"
gKx_smIM_kA_head,https://www.youtube.com/watch?v=gKx_smIM_kA,"[['0:00:05.972', '0:00:11.172']]",['A man wearing glasses and a suit and tie standing in front of a city skyline.'],[0.46826171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gKx_smIM_kA_tail,https://www.youtube.com/watch?v=gKx_smIM_kA,"[['0:00:48.820', '0:00:54.020']]",['A man wearing glasses and a suit and tie standing in front of a city skyline.'],[0.46826171875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gLTny5XSpyA_head,https://www.youtube.com/watch?v=gLTny5XSpyA,"[['0:00:05.972', '0:00:11.172']]","['The camera is moving along a branch of a tree in a forest, with leaves rustling in the wind.']",[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gLTny5XSpyA_tail,https://www.youtube.com/watch?v=gLTny5XSpyA,"[['0:00:48.820', '0:00:54.020']]","['The camera is moving along a branch of a tree in a forest, with leaves rustling in the wind.']",[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gLf6ROoqCGM_head,https://www.youtube.com/watch?v=gLf6ROoqCGM,"[['0:00:06.000', '0:00:11.200']]",['An aerial view of a large crowd of people in times square.'],[0.475341796875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
gLf6ROoqCGM_tail,https://www.youtube.com/watch?v=gLf6ROoqCGM,"[['0:00:48.800', '0:00:54.000']]",['An aerial view of a large crowd of people in times square.'],[0.475341796875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
gN9uW_Zo70U_head,https://www.youtube.com/watch?v=gN9uW_Zo70U,"[['0:00:05.972', '0:00:11.172']]",['A man is removing the front flap of an office machine and using a screwdriver to do so.'],[0.458984375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gN9uW_Zo70U_tail,https://www.youtube.com/watch?v=gN9uW_Zo70U,"[['0:00:48.820', '0:00:54.020']]",['A man is removing the front flap of an office machine and using a screwdriver to do so.'],[0.458984375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gNnlG2NLZ5U_head,https://www.youtube.com/watch?v=gNnlG2NLZ5U,"[['0:00:16.000', '0:00:21.200']]","['The person is wearing a helmet and goggles, standing on top of a mountain with a view of the surrounding mountains in the background.']",[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:16.000', '0:00:21.200']]"
gNnlG2NLZ5U_tail,https://www.youtube.com/watch?v=gNnlG2NLZ5U,"[['0:00:58.800', '0:01:04.000']]","['The person is wearing a helmet and goggles, standing on top of a mountain with a view of the surrounding mountains in the background.']",[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:58.800', '0:01:04.000']]"
gPuDLcv8sKk_head,https://www.youtube.com/watch?v=gPuDLcv8sKk,"[['0:00:09.843', '0:00:15.043']]","['The speaker is a woman in glasses and a suit, sitting in front of a window with city skyline in the background.']",[0.478271484375],['desirable'],"[[['0:00:00.000', '0:00:42.876']]]","[['0:00:09.843', '0:00:15.043']]"
gPuDLcv8sKk_tail,https://www.youtube.com/watch?v=gPuDLcv8sKk,"[['0:00:47.519', '0:00:52.719']]","['The speaker is a woman in glasses and a suit, sitting in front of a window with city skyline in the background.']",[0.478271484375],['desirable'],"[[['0:00:00.000', '0:00:42.876']]]","[['0:00:47.519', '0:00:52.719']]"
gQAwGEkw1XY_head,https://www.youtube.com/watch?v=gQAwGEkw1XY,"[['0:00:09.275', '0:00:14.475']]","['The person is standing on a beach at sunset, wearing a blue shirt and taking a selfie with his phone.']",[0.43505859375],['desirable'],"[[['0:00:00.000', '0:00:11.945']]]","[['0:00:09.275', '0:00:14.475']]"
gQAwGEkw1XY_tail,https://www.youtube.com/watch?v=gQAwGEkw1XY,"[['0:00:16.054', '0:00:21.254']]","['The person is standing on a beach at sunset, wearing a blue shirt and taking a selfie with his phone.']",[0.43505859375],['desirable'],"[[['0:00:00.000', '0:00:11.945']]]","[['0:00:16.054', '0:00:21.254']]"
gQGnGalwzIk_head,https://www.youtube.com/watch?v=gQGnGalwzIk,"[['0:00:05.972', '0:00:11.172']]","['The camera is moving forward and upward, revealing a forest with tall trees in the distance.']",[0.448486328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gQGnGalwzIk_tail,https://www.youtube.com/watch?v=gQGnGalwzIk,"[['0:00:48.820', '0:00:54.020']]","['The camera is moving forward and upward, revealing a forest with tall trees in the distance.']",[0.448486328125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gQel4Kw_fa4_head,https://www.youtube.com/watch?v=gQel4Kw_fa4,"[['0:00:05.972', '0:00:11.172']]",['A shirtless man is standing in front of a tropical forest and making a gesture with his hand.'],[0.478759765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gQel4Kw_fa4_tail,https://www.youtube.com/watch?v=gQel4Kw_fa4,"[['0:00:48.820', '0:00:54.020']]",['A shirtless man is standing in front of a tropical forest and making a gesture with his hand.'],[0.478759765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gSPgQRYbfxY_head,https://www.youtube.com/watch?v=gSPgQRYbfxY,"[['0:00:03.266', '0:00:08.466']]","['The driver, clint bowyer, is celebrating with his team and fans after winning a race.']",[0.46044921875],['desirable'],"[[['0:00:00.000', '0:00:03.266'], ['0:00:03.300', '0:00:07.266'], ['0:00:07.300', '0:00:10.266'], ['0:00:10.300', '0:00:14.266'], ['0:00:14.300', '0:00:17.533'], ['0:00:17.566', '0:00:21.533'], ['0:00:21.566', '0:00:24.033'], ['0:00:24.066', '0:00:26.166']]]","[['0:00:03.266', '0:00:08.466']]"
gSPgQRYbfxY_tail,https://www.youtube.com/watch?v=gSPgQRYbfxY,"[['0:00:24.266', '0:00:29.466']]","['The driver, clint bowyer, is celebrating with his team and fans after winning a race.']",[0.46044921875],['desirable'],"[[['0:00:00.000', '0:00:03.266'], ['0:00:03.300', '0:00:07.266'], ['0:00:07.300', '0:00:10.266'], ['0:00:10.300', '0:00:14.266'], ['0:00:14.300', '0:00:17.533'], ['0:00:17.566', '0:00:21.533'], ['0:00:21.566', '0:00:24.033'], ['0:00:24.066', '0:00:26.166']]]","[['0:00:24.266', '0:00:29.466']]"
gTYKngXuVPI_head,https://www.youtube.com/watch?v=gTYKngXuVPI,"[['0:00:05.972', '0:00:11.172']]",['A video game character standing on top of a mountain.'],[0.4423828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gTYKngXuVPI_tail,https://www.youtube.com/watch?v=gTYKngXuVPI,"[['0:00:48.820', '0:00:54.020']]",['A video game character standing on top of a mountain.'],[0.4423828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gUFUxelwXO8_head,https://www.youtube.com/watch?v=gUFUxelwXO8,"[['0:00:05.979', '0:00:11.179']]","['The bride and groom are standing under a white canopy in a garden, surrounded by guests who are seated on chairs.']",[0.464599609375],['desirable'],"[[['0:00:00.000', '0:00:48.080']]]","[['0:00:05.979', '0:00:11.179']]"
gUFUxelwXO8_tail,https://www.youtube.com/watch?v=gUFUxelwXO8,"[['0:00:48.820', '0:00:54.020']]","['The bride and groom are standing under a white canopy in a garden, surrounded by guests who are seated on chairs.']",[0.464599609375],['desirable'],"[[['0:00:00.000', '0:00:48.080']]]","[['0:00:48.820', '0:00:54.020']]"
gVAeB50ZEFc_head,https://www.youtube.com/watch?v=gVAeB50ZEFc,"[['0:00:07.674', '0:00:12.874']]",['A person is filming the ocean at night and captures an object floating in the water.'],[0.392333984375],['desirable'],"[[['0:00:00.000', '0:00:07.574']]]","[['0:00:07.674', '0:00:12.874']]"
gVAeB50ZEFc_tail,https://www.youtube.com/watch?v=gVAeB50ZEFc,"[['0:00:10.081', '0:00:15.281']]",['A person is filming the ocean at night and captures an object floating in the water.'],[0.392333984375],['desirable'],"[[['0:00:00.000', '0:00:07.574']]]","[['0:00:10.081', '0:00:15.281']]"
gX5vtPiHRbA_head,https://www.youtube.com/watch?v=gX5vtPiHRbA,"[['0:00:04.400', '0:00:09.600']]",['A news report about fighting sichuan forest fire.'],[0.427001953125],['desirable'],"[[['0:00:00.000', '0:00:10.200'], ['0:00:10.240', '0:00:17.720'], ['0:00:17.760', '0:00:23.040'], ['0:00:23.080', '0:00:26.080'], ['0:00:26.120', '0:00:29.560'], ['0:00:29.600', '0:00:34.840'], ['0:00:34.880', '0:00:35.520']]]","[['0:00:04.400', '0:00:09.600']]"
gX5vtPiHRbA_tail,https://www.youtube.com/watch?v=gX5vtPiHRbA,"[['0:00:34.760', '0:00:39.960']]",['A news report about fighting sichuan forest fire.'],[0.427001953125],['desirable'],"[[['0:00:00.000', '0:00:10.200'], ['0:00:10.240', '0:00:17.720'], ['0:00:17.760', '0:00:23.040'], ['0:00:23.080', '0:00:26.080'], ['0:00:26.120', '0:00:29.560'], ['0:00:29.600', '0:00:34.840'], ['0:00:34.880', '0:00:35.520']]]","[['0:00:34.760', '0:00:39.960']]"
gYRxvYW_hD8_head,https://www.youtube.com/watch?v=gYRxvYW_hD8,"[['0:00:05.972', '0:00:11.172']]","['The man is holding a large knife in his hand, standing in a forest with fallen trees around him.']",[0.485107421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
gYRxvYW_hD8_tail,https://www.youtube.com/watch?v=gYRxvYW_hD8,"[['0:00:48.820', '0:00:54.020']]","['The man is holding a large knife in his hand, standing in a forest with fallen trees around him.']",[0.485107421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
gZFj7A0Syso_head,https://www.youtube.com/watch?v=gZFj7A0Syso,"[['0:00:06.906', '0:00:12.106']]",['A man in a blue shirt stands in front of a mountain.'],[0.438232421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:06.906', '0:00:12.106']]"
gZFj7A0Syso_tail,https://www.youtube.com/watch?v=gZFj7A0Syso,"[['0:00:49.754', '0:00:54.954']]",['A man in a blue shirt stands in front of a mountain.'],[0.438232421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:49.754', '0:00:54.954']]"
gZij5kNTJyo_head,https://www.youtube.com/watch?v=gZij5kNTJyo,"[['0:00:02.800', '0:00:08.000']]",['The person is wearing a black jacket and standing in front of a cityscape with mountains in the background.'],[0.45556640625],['desirable'],"[[['0:00:00.000', '0:00:20.400'], ['0:00:20.440', '0:00:22.600']]]","[['0:00:02.800', '0:00:08.000']]"
gZij5kNTJyo_tail,https://www.youtube.com/watch?v=gZij5kNTJyo,"[['0:00:20.240', '0:00:25.440']]",['The person is wearing a black jacket and standing in front of a cityscape with mountains in the background.'],[0.45556640625],['desirable'],"[[['0:00:00.000', '0:00:20.400'], ['0:00:20.440', '0:00:22.600']]]","[['0:00:20.240', '0:00:25.440']]"
ga7Bj4iqtRQ_head,https://www.youtube.com/watch?v=ga7Bj4iqtRQ,"[['0:00:04.604', '0:00:09.804']]",['An aerial view of a fatal crash on the side of a street.'],[0.475341796875],['desirable'],"[[['0:00:00.000', '0:00:32.432']]]","[['0:00:04.604', '0:00:09.804']]"
ga7Bj4iqtRQ_tail,https://www.youtube.com/watch?v=ga7Bj4iqtRQ,"[['0:00:31.837', '0:00:37.037']]",['An aerial view of a fatal crash on the side of a street.'],[0.475341796875],['desirable'],"[[['0:00:00.000', '0:00:32.432']]]","[['0:00:31.837', '0:00:37.037']]"
gaaN6Ds4wT8_head,https://www.youtube.com/watch?v=gaaN6Ds4wT8,"[['0:00:06.000', '0:00:11.200']]",['A person is using an impact driver to tighten screws in a workshop.'],[0.46240234375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
gaaN6Ds4wT8_tail,https://www.youtube.com/watch?v=gaaN6Ds4wT8,"[['0:00:48.800', '0:00:54.000']]",['A person is using an impact driver to tighten screws in a workshop.'],[0.46240234375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
ggclwlIaWrI_head,https://www.youtube.com/watch?v=ggclwlIaWrI,"[['0:00:05.972', '0:00:11.172']]",['A pixelated game with a forest and trees in the background.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
ggclwlIaWrI_tail,https://www.youtube.com/watch?v=ggclwlIaWrI,"[['0:00:48.820', '0:00:54.020']]",['A pixelated game with a forest and trees in the background.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
ghXHwTra5zA_head,https://www.youtube.com/watch?v=ghXHwTra5zA,"[['0:00:06.000', '0:00:11.200']]",['A group of people are working together to build a structure for chickens in a forest.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
ghXHwTra5zA_tail,https://www.youtube.com/watch?v=ghXHwTra5zA,"[['0:00:48.800', '0:00:54.000']]",['A group of people are working together to build a structure for chickens in a forest.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
gitNN-AfgWg_head,https://www.youtube.com/watch?v=gitNN-AfgWg,"[['0:00:05.989', '0:00:11.189']]",['An aerial view of a desert area with houses and a rv.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:05.989', '0:00:11.189']]"
gitNN-AfgWg_tail,https://www.youtube.com/watch?v=gitNN-AfgWg,"[['0:00:48.803', '0:00:54.003']]",['An aerial view of a desert area with houses and a rv.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:48.803', '0:00:54.003']]"
gkvZ-NKN_2U_head,https://www.youtube.com/watch?v=gkvZ-NKN_2U,"[['0:00:05.988', '0:00:11.188']]",['A view of a river in the middle of a field.'],[0.398193359375],['desirable'],"[[['0:00:00.000', '0:00:47.990']]]","[['0:00:05.988', '0:00:11.188']]"
